acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-83,64,-2039,-28,22,5
-80,59,-2047,-25,26,6
-81,58,-2031,-24,23,6
-81,60,-2038,-25,24,3
-84,60,-2053,-26,24,6
-83,57,-2039,-26,28,6
-77,62,-2052,-24,26,7
-85,49,-2037,-25,22,4
-78,58,-2038,-27,26,3
-83,54,-2050,-29,22,10
-74,58,-2046,-21,25,5
-83,57,-2044,-25,22,7
-73,59,-2043,-28,24,3
-87,55,-2035,-22,28,9
-84,52,-2040,-24,23,8
-89,66,-2047,-25,23,3
-84,59,-2040,-27,17,6
-82,56,-2033,-26,22,8
-77,56,-2040,-28,24,5
-90,55,-2037,-27,24,4
-84,60,-2038,-22,21,5
-79,66,-2045,-23,25,7
-81,50,-2053,-26,26,7
-83,61,-2044,-25,25,5
-85,55,-2037,-28,21,7
-93,57,-2053,-24,23,7
-87,58,-2044,-27,24,5
-79,58,-2046,-24,18,4
-85,63,-2048,-27,22,2
-76,59,-2033,-24,24,4
-73,54,-2053,-27,23,4
-85,56,-2036,-25,25,9
-82,55,-2048,-25,26,7
-86,57,-2032,-30,22,4
-81,52,-2044,-25,21,-1
-85,56,-2047,-28,22,4
-88,52,-2054,-25,22,4
-78,54,-2045,-22,24,5
-88,56,-2039,-24,24,10
-81,56,-2040,-23,25,7
-84,51,-2044,-26,26,3
-80,58,-2043,-28,25,5
-84,48,-2047,-26,24,5
-77,55,-2045,-29,23,4
-80,64,-2044,-24,26,5
-86,52,-2043,-29,23,8
-78,55,-2030,-26,22,4
-81,48,-2046,-27,22,4
-89,52,-2033,-27,22,8
-80,49,-2038,-27,24,9
-81,51,-2031,-30,27,6
-78,62,-2050,-27,22,2
-83,60,-2039,-27,23,6
-83,55,-2038,-30,23,8
-76,57,-2043,-28,24,5
-84,56,-2038,-26,23,1
-83,60,-2041,-26,24,7
-81,55,-2041,-24,24,1
-80,50,-2038,-26,25,6
-83,62,-2032,-21,25,7
-79,51,-2050,-22,26,4
-76,64,-2044,-26,24,6
-82,51,-2054,-29,21,5
-81,60,-2041,-26,26,9
-83,49,-2037,-25,25,11
-80,60,-2034,-28,23,4
-85,69,-2045,-29,21,2
-78,57,-2058,-25,26,5
-84,55,-2044,-28,20,6
-81,59,-2016,-26,23,2
-85,56,-2036,-26,26,7
-81,51,-2039,-25,24,6
-77,69,-2042,-26,26,5
-82,50,-2033,-24,21,6
-83,51,-2037,-25,26,9
-84,59,-2040,-26,22,8
-79,57,-2044,-27,21,5
-86,56,-2047,-25,20,6
-75,57,-2039,-26,32,3
-87,54,-2035,-26,20,8
-89,52,-2044,-31,25,4
-90,61,-2042,-29,23,7
-91,57,-2043,-26,24,5
-83,52,-2042,-27,25,5
-84,54,-2043,-26,23,3
-78,60,-2042,-26,28,8
-86,59,-2038,-24,22,8
-82,52,-2033,-25,22,5
-90,55,-2043,-28,20,6
-86,54,-2042,-27,26,9
-80,58,-2034,-29,23,6
-82,65,-2041,-24,26,9
-81,53,-2036,-27,25,7
-79,54,-2037,-26,22,7
-88,60,-2037,-29,21,8
-79,47,-2031,-25,21,2
-89,57,-2042,-27,22,8
-80,64,-2047,-27,24,2
-81,53,-2051,-24,22,4
-79,62,-2053,-29,25,3
-90,53,-2032,-27,21,1
-77,51,-2030,-23,22,5
-84,62,-2037,-24,24,7
-72,54,-2047,-28,25,5
-78,57,-2032,-23,19,4
-86,56,-2032,-27,22,6
-90,57,-2040,-28,22,5
-85,61,-2042,-25,22,3
-85,53,-2043,-29,22,8
-80,47,-2041,-26,23,6
-88,56,-2042,-25,27,9
-83,57,-2036,-27,24,4
-76,54,-2023,-27,18,6
-77,57,-2029,-24,22,3
-80,56,-2044,-26,17,6
-88,57,-2038,-27,23,8
-83,56,-2032,-24,26,4
-78,58,-2036,-25,22,8
-84,55,-2044,-24,24,0
-80,60,-2036,-24,26,8
-77,59,-2036,-27,23,4
-80,57,-2040,-27,21,5
-82,53,-2049,-26,22,4
-76,54,-2047,-29,22,6
-82,57,-2038,-27,25,3
-91,60,-2036,-28,21,6
-79,58,-2044,-26,22,2
-84,51,-2046,-27,20,7
-78,64,-2037,-25,23,4
-84,60,-2035,-26,24,2
-73,50,-2038,-23,26,4
-81,56,-2041,-28,24,8
-80,61,-2042,-25,24,9
-90,58,-2035,-26,24,6
-85,54,-2045,-25,27,6
-79,57,-2042,-26,24,3
-81,53,-2046,-27,24,4
-88,59,-2038,-24,25,3
-79,61,-2042,-24,26,8
-80,57,-2038,-26,25,4
-78,57,-2032,-25,25,4
-77,53,-2053,-28,25,3
-76,54,-2043,-29,27,2
-75,56,-2042,-23,21,3
-84,62,-2037,-24,25,4
-86,50,-2043,-27,22,2
-80,53,-2040,-26,24,7
-74,60,-2034,-28,23,6
-77,54,-2040,-31,21,7
-85,57,-2035,-29,27,4
-82,56,-2037,-27,25,9
-87,56,-2040,-28,24,7
-79,61,-2048,-25,24,6
-83,62,-2045,-27,22,9
-84,59,-2044,-26,26,8
-82,59,-2047,-26,24,5
-79,57,-2036,-26,22,9
-74,58,-2033,-27,24,4
-79,56,-2044,-27,19,3
-79,57,-2026,-26,23,7
-78,57,-2047,-27,25,3
-80,51,-2046,-25,23,9
-88,61,-2029,-28,24,6
-79,59,-2032,-28,22,6
-80,58,-2051,-21,23,4
-83,52,-2049,-29,26,8
-85,64,-2042,-21,24,9
-80,57,-2045,-28,26,7
-82,52,-2037,-26,27,5
-83,55,-2034,-25,23,8
-84,50,-2042,-25,22,7
-79,54,-2037,-24,24,5
-79,59,-2042,-25,22,3
-82,57,-2041,-26,23,3
-83,51,-2047,-24,20,0
-83,49,-2044,-27,24,4
-81,50,-2037,-29,24,6
-90,58,-2041,-26,23,3
-83,57,-2041,-26,24,1
-81,57,-2034,-29,21,4
-80,49,-2045,-26,21,6
-79,57,-2046,-26,28,7
-82,58,-2043,-29,23,5
-78,64,-2032,-25,21,7
-81,56,-2034,-29,22,7
-86,47,-2040,-28,27,2
-78,47,-2039,-25,23,2
-82,55,-2043,-23,23,9
-85,57,-2043,-31,23,6
-81,54,-2040,-28,27,3
-85,58,-2048,-22,24,8
-79,59,-2037,-27,23,6
-78,50,-2049,-28,24,7
-86,61,-2046,-27,22,4
-85,64,-2038,-27,23,6
-74,59,-2033,-25,19,7
-87,57,-2036,-29,25,9
-83,60,-2053,-28,17,5
-84,53,-2037,-25,27,8
-78,64,-2040,-26,21,7
-80,55,-2049,-22,25,4
-80,59,-2044,-28,22,10
-84,66,-2041,-25,20,5
-79,54,-2040,-25,21,4
-80,59,-2056,-26,25,3
-81,56,-2044,-30,20,8
-84,57,-2046,-24,22,4
-83,59,-2035,-27,21,6
-86,58,-2040,-27,23,1
-84,58,-2040,-27,23,3
-84,59,-2039,-24,21,3
-78,56,-2051,-24,22,6
-83,56,-2038,-27,25,6
-80,48,-2039,-27,23,7
-82,58,-2042,-30,20,5
-78,57,-2034,-25,24,6
-88,52,-2037,-28,22,6
-80,55,-2041,-27,25,7
-86,61,-2046,-30,22,9
-77,60,-2047,-28,26,3
-82,58,-2043,-29,24,0
-80,61,-2047,-27,25,2
-78,57,-2036,-24,24,2
-79,61,-2042,-28,24,2
-85,52,-2040,-28,21,8
-83,66,-2054,-24,24,4
-81,57,-2036,-22,24,4
-73,51,-2050,-25,24,4
-85,58,-2044,-24,21,5
-76,55,-2044,-24,25,2
-81,57,-2047,-27,25,5
-80,56,-2037,-25,21,3
-79,62,-2028,-28,23,6
-75,53,-2037,-23,21,5
-80,58,-2036,-24,25,3
-80,62,-2048,-26,23,3
-77,57,-2039,-28,24,5
-79,56,-2029,-27,24,8
-78,56,-2039,-26,23,3
-79,54,-2036,-23,24,3
-85,60,-2042,-24,22,4
-85,53,-2034,-27,22,5
-82,57,-2027,-22,21,-1
-83,49,-2030,-26,20,2
-84,55,-2044,-26,23,6
-76,61,-2047,-30,21,1
-79,64,-2040,-27,25,2
-80,65,-2044,-24,25,6
-82,52,-2042,-27,19,2
-84,66,-2040,-29,24,6
-82,58,-2033,-25,22,7
-82,59,-2055,-26,21,8
-79,52,-2047,-27,24,4
-82,62,-2036,-28,26,6
-79,52,-2037,-27,26,6
-80,58,-2056,-27,26,7
-75,54,-2029,-27,24,6
-79,61,-2044,-27,25,6
-82,60,-2040,-28,27,5
-84,54,-2039,-26,24,5
-79,50,-2039,-25,22,3
-86,51,-2045,-25,22,0
-79,59,-2051,-24,24,4
-87,52,-2035,-26,23,6
-80,54,-2038,-25,24,5
-77,51,-2052,-28,25,7
-72,50,-2041,-27,20,3
-78,52,-2033,-28,19,6
-79,50,-2039,-27,20,9
-85,60,-2044,-25,21,5
-74,55,-2046,-26,21,7
-77,57,-2045,-26,25,5
-77,58,-2031,-27,21,6
-84,60,-2048,-27,25,6
-83,50,-2045,-26,27,1
-82,49,-2056,-26,23,7
-82,58,-2045,-31,22,8
-83,52,-2044,-26,23,5
-81,62,-2047,-28,26,4
-82,58,-2049,-22,25,4
-82,62,-2032,-26,25,3
-86,55,-2031,-25,21,6
-81,58,-2037,-26,26,6
-80,57,-2044,-25,28,6
-76,66,-2049,-29,23,6
-76,56,-2047,-24,21,3
-79,59,-2045,-29,22,6
-78,58,-2043,-24,20,3
-79,58,-2029,-25,21,4
-89,57,-2046,-30,23,7
-83,52,-2050,-25,23,3
-81,53,-2042,-24,22,4
-84,53,-2040,-26,24,9
-86,50,-2046,-28,22,4
-82,56,-2038,-26,23,1
-86,59,-2033,-25,21,6
-93,56,-2040,-27,22,3
-80,56,-2042,-24,30,2
-78,65,-2044,-31,22,4
-77,62,-2036,-31,26,4
-84,56,-2041,-28,24,7
-80,58,-2045,-23,23,4
-79,57,-2045,-26,23,5
-83,62,-2048,-30,19,8
-77,52,-2045,-24,26,1
-84,62,-2037,-30,25,3
-83,64,-2041,-26,24,3
-81,55,-2038,-27,19,4
-83,58,-2046,-28,23,7
-83,53,-2042,-24,25,6
-82,61,-2046,-25,28,5
-79,59,-2038,-29,25,5
-89,55,-2030,-23,24,6
-78,66,-2045,-26,22,5
-87,59,-2035,-31,24,7
-79,53,-2055,-25,24,7
-83,52,-2037,-27,23,3
-84,55,-2035,-27,23,6
-84,56,-2040,-26,27,5
-81,55,-2041,-25,23,3
-79,62,-2033,-26,22,4
-81,63,-2039,-25,19,3
-77,58,-2032,-25,23,0
-76,47,-2048,-24,24,8
-90,55,-2041,-28,20,7
-82,55,-2037,-26,25,3
-81,61,-2042,-26,23,6
-82,55,-2035,-26,21,3
-85,63,-2046,-28,21,6
-79,53,-2033,-28,24,8
-90,63,-2047,-26,23,8
-85,60,-2044,-25,22,9
-90,56,-2040,-27,24,5
-85,61,-2037,-28,26,7
-84,59,-2032,-28,20,6
-74,55,-2034,-28,26,7
-78,61,-2045,-25,28,7
-78,53,-2044,-29,25,-1
-80,56,-2042,-25,25,4
-82,62,-2039,-27,28,5
-78,59,-2036,-26,24,2
-81,53,-2041,-29,22,5
-83,53,-2046,-27,22,8
-86,59,-2032,-23,24,7
-82,55,-2048,-25,19,4
-79,58,-2030,-29,23,3
-85,59,-2034,-25,24,6
-81,61,-2039,-26,19,2
-79,57,-2037,-23,22,5
-78,60,-2041,-24,24,9
-78,56,-2045,-27,24,11
-86,52,-2038,-29,20,7
-81,53,-2046,-25,25,5
-84,57,-2039,-26,22,1
-84,62,-2037,-27,21,3
-65,58,-2038,-24,26,4
-79,48,-2036,-26,23,5
-88,60,-2042,-28,25,10
-82,53,-2037,-25,24,6
-89,66,-2040,-27,24,7
-82,57,-2035,-27,25,7
-84,52,-2046,-28,21,4
-80,55,-2036,-23,23,5
-80,61,-2040,-27,20,6
-81,57,-2037,-27,27,4
-86,58,-2041,-27,21,4
-79,56,-2041,-26,21,5
-91,56,-2036,-32,20,6
-81,60,-2037,-28,20,5
-81,65,-2046,-26,22,3
-81,63,-2041,-26,24,5
-85,59,-2031,-28,20,8
-78,56,-2025,-25,21,2
-75,61,-2031,-27,25,2
-89,54,-2048,-26,22,7
-83,64,-2052,-22,24,4
-75,56,-2041,-24,23,7
-83,61,-2040,-24,25,5
-83,53,-2045,-26,23,5
-88,66,-2043,-29,23,5
-83,59,-2037,-26,23,6
-75,56,-2034,-26,19,8
-82,49,-2047,-27,23,4
-83,60,-2043,-26,26,7
-78,53,-2048,-29,27,6
-83,63,-2055,-26,24,6
-92,54,-2053,-24,24,4
-87,56,-2037,-26,21,6
-83,53,-2035,-28,21,4
-79,56,-2041,-23,26,7
-83,54,-2045,-30,26,6
-85,65,-2036,-26,21,6
-89,63,-2028,-31,23,0
-90,59,-2030,-26,20,3
-74,61,-2043,-22,23,2
-92,53,-2044,-21,21,8
-79,61,-2030,-27,20,6
-81,54,-2045,-27,23,8
-77,64,-2038,-26,25,5
-77,53,-2029,-27,22,5
-79,60,-2053,-25,24,6
-81,57,-2033,-28,21,6
-83,54,-2045,-25,24,4
-77,46,-2035,-26,27,3
-80,55,-2044,-25,22,5
-82,59,-2044,-27,23,4
-87,58,-2048,-25,22,6
-79,59,-2036,-23,21,4
-85,57,-2044,-26,23,3
-83,58,-2054,-27,26,4
-83,57,-2043,-27,25,10
-84,55,-2034,-22,20,7
-80,49,-2052,-28,27,1
-71,59,-2044,-24,25,6
-90,61,-2046,-25,20,10
-88,62,-2050,-22,26,2
-88,49,-2044,-28,24,3
-80,54,-2044,-23,27,4
-85,59,-2043,-24,26,10
-83,52,-2037,-25,26,4
-79,54,-2037,-25,25,6
-80,57,-2038,-24,22,10
-80,56,-2035,-27,21,-2
-76,57,-2045,-25,24,4
-85,70,-2046,-27,23,5
-81,61,-2045,-28,24,7
-83,56,-2033,-28,20,5
-86,56,-2048,-28,26,2
-82,64,-2047,-26,25,9
-78,57,-2047,-25,23,6
-79,54,-2037,-23,26,5
-84,61,-2037,-27,22,3
-87,61,-2037,-24,23,3
-83,55,-2049,-23,24,3
-81,53,-2048,-32,26,5
-79,63,-2056,-26,21,3
-80,56,-2038,-25,23,9
-83,60,-2044,-22,21,6
-82,59,-2038,-26,24,7
-83,45,-2044,-23,25,3
-87,53,-2036,-26,25,2
-78,60,-2042,-26,23,6
-88,59,-2049,-26,26,3
-81,48,-2023,-27,25,6
-85,61,-2039,-24,25,5
-82,61,-2041,-24,23,5
-91,54,-2036,-29,24,6
-80,59,-2053,-27,24,5
-89,63,-2033,-22,21,9
-83,59,-2045,-29,25,4
-75,54,-2053,-27,22,6
-82,59,-2044,-23,21,2
-85,61,-2031,-28,26,7
-86,58,-2043,-27,27,3
-81,64,-2046,-27,23,4
-85,51,-2042,-27,25,2
-74,59,-2045,-26,22,4
-88,60,-2040,-27,25,8
-85,50,-2056,-25,27,5
-84,53,-2044,-27,20,6
-93,58,-2033,-24,22,2
-86,56,-2043,-23,27,5
-80,61,-2052,-25,22,4
-78,57,-2046,-25,19,5
-84,52,-2037,-24,21,0
-83,56,-2050,-29,24,7
-84,65,-2041,-26,23,3
-81,47,-2049,-28,23,6
-85,55,-2038,-27,20,4
-70,51,-2034,-27,26,4
-86,57,-2042,-25,19,6
-76,59,-2042,-27,29,10
-82,61,-2037,-23,24,5
-81,54,-2036,-26,25,6
-85,49,-2036,-26,20,4
-82,58,-2039,-26,19,2
-86,57,-2038,-29,23,8
-82,57,-2046,-29,24,6
-78,54,-2043,-25,22,6
-80,57,-2041,-22,24,3
-79,55,-2034,-23,26,6
-83,64,-2037,-29,23,4
-86,55,-2040,-26,24,9
-75,56,-2032,-26,24,7
-88,62,-2036,-30,24,6
-81,59,-2039,-28,22,7
-88,57,-2035,-25,21,3
-80,56,-2037,-26,21,8
-83,58,-2057,-28,23,7
-77,57,-2038,-22,23,5
-85,60,-2027,-30,19,1
-84,62,-2039,-25,24,6
-83,56,-2028,-22,21,6
-86,56,-2038,-25,25,4
-81,61,-2047,-28,27,6
-86,59,-2036,-25,24,6
-79,55,-2040,-27,21,6
-80,53,-2050,-23,21,7
-82,64,-2038,-27,25,1
-78,52,-2029,-27,24,0
-76,56,-2036,-27,23,8
-91,67,-2036,-27,27,6
-84,54,-2055,-26,21,5
-84,61,-2039,-28,22,6
-83,62,-2049,-23,18,7
-76,54,-2056,-27,24,6
-84,58,-2052,-27,24,1
-81,51,-2036,-27,24,2
-76,58,-2045,-30,22,7
-86,54,-2045,-28,20,8
-86,61,-2048,-26,20,5
-80,67,-2040,-27,17,5
-83,59,-2038,-24,26,5
-78,55,-2044,-23,23,4
-79,60,-2043,-26,25,5
-82,58,-2039,-26,25,6
-79,56,-2035,-22,21,7
-85,56,-2040,-25,21,5
-88,54,-2055,-26,22,5
-88,54,-2050,-31,23,7
-75,61,-2040,-27,27,3
-83,52,-2036,-27,24,3
-82,52,-2037,-27,27,5
-86,59,-2048,-25,26,6
-89,58,-2041,-25,24,7
-84,54,-2034,-26,24,6
-83,54,-2034,-27,22,4
-83,59,-2042,-27,22,9
-88,55,-2033,-21,19,6
-84,52,-2052,-26,24,1
-85,56,-2038,-29,26,5
-77,56,-2039,-25,22,8
-82,57,-2044,-25,22,8
-84,56,-2040,-29,21,5
-70,52,-2047,-25,23,3
-77,55,-2040,-26,26,3
-84,60,-2032,-25,25,5
-80,62,-2050,-25,26,4
-78,53,-2034,-27,23,3
-78,54,-2036,-26,25,6
-77,53,-2040,-27,25,2
-77,55,-2046,-28,23,5
-85,55,-2039,-23,24,6
-80,58,-2055,-26,24,10
-78,60,-2041,-25,23,5
-84,62,-2035,-31,22,9
-86,66,-2043,-27,23,6
-83,51,-2038,-29,23,8
-80,51,-2041,-30,20,4
-81,64,-2046,-26,22,10
-75,56,-2045,-24,25,5
-86,58,-2032,-27,23,4
-91,57,-2042,-25,22,6
-76,60,-2035,-25,22,5
-73,57,-2039,-24,23,11
-84,60,-2037,-22,25,2
-77,56,-2035,-25,22,4
-76,54,-2034,-26,24,6
-88,54,-2044,-28,25,5
-74,55,-2038,-24,24,4
-81,57,-2036,-28,23,8
-78,68,-2033,-25,26,2
-88,55,-2042,-27,26,6
-85,51,-2041,-27,24,8
-77,61,-2036,-27,23,8
-76,50,-2046,-25,23,4
-90,57,-2044,-30,24,8
-81,56,-2034,-27,19,5
-85,53,-2041,-24,24,3
-77,54,-2040,-27,27,6
-83,54,-2046,-27,23,7
-76,52,-2035,-27,24,5
-80,58,-2027,-26,22,9
-76,57,-2030,-23,21,5
-81,58,-2047,-24,21,4
-79,54,-2038,-25,24,6
-77,54,-2017,-23,24,5
-90,58,-2036,-25,20,1
-80,52,-2037,-27,22,6
-76,59,-2039,-28,24,3
-79,58,-2046,-23,23,1
-74,57,-2038,-25,24,6
-87,59,-2044,-26,30,7
-81,60,-2039,-27,25,4
-81,57,-2045,-25,21,2
-79,59,-2049,-26,23,6
-78,61,-2033,-27,26,5
-75,58,-2031,-28,23,5
-79,57,-2039,-22,23,5
-75,58,-2040,-23,23,6
-83,58,-2049,-28,23,5
-82,61,-2035,-26,22,4
-79,57,-2044,-29,27,7
-80,53,-2051,-23,21,5
-86,63,-2045,-29,26,7
-83,47,-2044,-24,24,2
-82,53,-2043,-21,24,3
-81,56,-2049,-28,20,3
-83,59,-2037,-30,20,5
-87,53,-2053,-26,25,6
-81,58,-2042,-21,24,9
-79,49,-2036,-27,23,3
-80,61,-2044,-21,20,5
-76,55,-2050,-23,29,4
-88,56,-2041,-29,23,4
-78,62,-2041,-27,24,5
-84,45,-2037,-26,29,7
-78,61,-2046,-25,18,7
-83,55,-2038,-29,23,6
-83,53,-2037,-28,22,3
-80,54,-2041,-28,21,6
-87,49,-2038,-26,24,5
-87,53,-2036,-26,23,5
-81,55,-2048,-26,21,4
-81,57,-2042,-23,22,5
-80,60,-2048,-27,23,0
-83,56,-2037,-28,26,9
-86,55,-2044,-26,23,6
-79,53,-2039,-24,22,6
-83,63,-2047,-25,22,4
-87,58,-2035,-25,24,6
-83,55,-2039,-23,22,5
-88,59,-2037,-24,25,8
-77,53,-2043,-25,26,4
-84,59,-2043,-25,25,1
-80,55,-2045,-25,25,6
-86,60,-2035,-24,26,2
-77,57,-2034,-27,25,6
-79,59,-2051,-29,22,3
-76,61,-2045,-25,22,2
-74,56,-2040,-28,20,7
-93,57,-2037,-27,20,6
-91,53,-2028,-25,21,4
-88,56,-2049,-27,23,4
-88,61,-2034,-27,24,5
-89,61,-2043,-22,22,4
-93,58,-2042,-26,22,5
-81,55,-2038,-27,24,6
-84,54,-2052,-26,22,1
-86,59,-2037,-22,21,3
-79,57,-2032,-27,25,3
-82,59,-2031,-23,20,5
-88,54,-2037,-25,25,2
-71,58,-2030,-29,25,3
-82,66,-2042,-24,27,1
-82,59,-2036,-25,20,6
-83,55,-2048,-26,27,7
-83,52,-2050,-24,23,4
-79,58,-2037,-26,23,1
-82,57,-2031,-29,24,5
-85,63,-2047,-21,26,6
-87,55,-2038,-29,23,5
-80,56,-2050,-22,27,5
-90,56,-2033,-26,21,5
-83,60,-2055,-29,24,5
-79,58,-2042,-26,24,2
-85,53,-2047,-26,23,3
-78,50,-2033,-27,23,5
-77,52,-2038,-27,22,4
-87,57,-2046,-25,21,4
-75,51,-2041,-27,25,6
-82,59,-2043,-26,22,6
-90,57,-2052,-27,22,5
-83,54,-2038,-22,25,6
-82,63,-2039,-25,24,2
-77,52,-2042,-24,24,2
-85,50,-2045,-27,24,5
-73,61,-2043,-26,23,8
-83,60,-2036,-27,25,4
-83,64,-2036,-24,21,8
-86,45,-2036,-29,23,4
-85,49,-2034,-26,21,3
-80,57,-2043,-28,24,9
-82,55,-2038,-25,25,2
-86,61,-2045,-26,27,6
-76,60,-2041,-27,22,2
-84,56,-2041,-28,20,4
-83,62,-2032,-23,22,5
-80,59,-2035,-27,21,3
-80,56,-2034,-29,24,5
-89,56,-2046,-26,24,-1
-80,59,-2040,-32,24,3
-86,57,-2035,-25,26,5
-84,63,-2053,-29,23,8
-82,55,-2038,-25,23,5
-84,50,-2037,-27,23,4
-80,56,-2041,-29,26,6
-84,54,-2046,-26,24,5
-92,54,-2048,-24,24,5
-76,54,-2049,-25,23,1
-72,53,-2045,-25,24,6
-78,51,-2028,-28,24,8
-82,47,-2029,-25,21,2
-81,58,-2057,-26,24,5
-91,62,-2029,-24,24,8
-84,54,-2042,-26,22,6
-83,52,-2041,-27,27,8
-77,57,-2048,-28,25,5
-73,59,-2042,-26,25,5
-90,58,-2044,-27,24,6
-84,64,-2037,-27,20,6
-87,59,-2044,-29,23,4
-78,58,-2048,-28,24,5
-80,54,-2046,-28,21,7
-85,56,-2045,-21,25,6
-83,58,-2043,-28,25,3
-86,56,-2040,-27,25,6
-77,60,-2041,-29,24,4
-84,53,-2040,-25,26,5
-88,56,-2033,-26,23,8
-78,63,-2047,-29,19,5
-85,59,-2032,-32,25,5
-84,56,-2042,-27,26,5
-80,55,-2041,-23,21,6
-80,58,-2045,-28,24,5
-81,61,-2035,-28,23,6
-80,55,-2043,-28,24,3
-87,56,-2042,-26,22,8
-84,53,-2052,-29,23,6
-76,57,-2043,-26,24,5
-79,53,-2042,-27,22,6
-82,55,-2028,-23,21,6
-84,52,-2041,-25,24,9
-82,58,-2041,-24,20,2
-86,60,-2050,-25,21,5
-82,51,-2041,-27,23,3
-85,59,-2037,-28,22,5
-74,54,-2038,-27,21,7
-84,54,-2038,-24,18,8
-88,53,-2046,-27,25,8
-87,59,-2047,-24,24,4
-87,57,-2044,-26,19,9
-86,66,-2040,-27,22,9
-88,55,-2037,-26,27,3
-81,57,-2036,-29,22,-1
-80,50,-2052,-26,22,5
-83,59,-2040,-27,23,4
-77,53,-2043,-25,24,5
-81,55,-2040,-25,22,5
-78,62,-2037,-28,21,6
-84,63,-2028,-28,24,5
-81,60,-2049,-26,21,5
-83,69,-2041,-29,21,9
-85,50,-2035,-25,20,6
-85,57,-2042,-26,25,4
-85,51,-2054,-25,24,6
-79,53,-2040,-23,21,8
-82,56,-2031,-28,26,1
-85,50,-2050,-24,23,3
-80,43,-2040,-27,25,4
-82,59,-2041,-27,21,4
-82,49,-2031,-26,23,0
-78,56,-2037,-25,21,7
-83,50,-2042,-29,22,2
-88,57,-2033,-25,22,6
-86,61,-2035,-23,23,5
-80,58,-2048,-23,23,6
-85,64,-2033,-24,24,5
-79,57,-2039,-24,21,5
-79,56,-2048,-27,22,5
-80,60,-2039,-25,19,7
-83,56,-2043,-23,26,4
-86,53,-2051,-29,20,4
-73,52,-2043,-24,26,5
-79,58,-2025,-26,24,6
-85,51,-2037,-24,22,10
-77,52,-2040,-29,22,3
-83,56,-2032,-29,23,5
-80,62,-2030,-30,23,3
-85,58,-2040,-24,24,8
-75,56,-2042,-28,22,5
-85,54,-2046,-27,24,8
-81,57,-2039,-24,25,2
-86,53,-2044,-26,25,6
-83,54,-2049,-23,23,6
-76,59,-2047,-26,24,5
-88,55,-2042,-25,24,9
-77,59,-2038,-24,26,4
-82,56,-2045,-28,29,5
-77,67,-2041,-23,22,6
-75,52,-2030,-27,22,2
-81,56,-2051,-25,21,2
-80,58,-2035,-29,23,3
-83,60,-2041,-26,25,4
-79,57,-2045,-27,23,2
-84,55,-2042,-26,18,3
-81,54,-2048,-25,21,1
-85,52,-2040,-24,22,4
-85,57,-2053,-27,29,3
-83,54,-2037,-29,21,7
-84,63,-2040,-27,21,5
-88,54,-2049,-26,26,6
-84,52,-2045,-26,28,4
-79,51,-2047,-27,25,7
-76,61,-2046,-29,22,4
-75,52,-2049,-25,19,5
-83,61,-2044,-29,22,6
-84,61,-2032,-27,22,6
-78,52,-2050,-26,24,6
-87,64,-2041,-24,27,4
-82,65,-2039,-22,22,5
-87,56,-2047,-26,22,6
-76,60,-2032,-30,27,2
-84,50,-2047,-28,21,5
-76,56,-2032,-30,22,4
-88,51,-2033,-23,22,2
-81,69,-2037,-28,24,4
-72,47,-2032,-29,20,3
-76,52,-2038,-25,21,4
-79,59,-2042,-25,22,2
-86,58,-2038,-26,23,3
-76,59,-2027,-25,22,3
-80,54,-2035,-25,23,6
-83,52,-2026,-27,26,5
-83,55,-2040,-26,26,6
-87,51,-2033,-28,24,3
-88,65,-2031,-28,21,5
-83,52,-2053,-27,23,3
-83,60,-2046,-26,25,5
-85,62,-2036,-26,21,3
-89,63,-2047,-26,24,4
-81,59,-2031,-28,26,5
-89,59,-2044,-26,24,4
-81,59,-2040,-27,22,9
-81,51,-2043,-27,22,3
-82,51,-2048,-25,23,3
-88,60,-2026,-29,22,6
-82,60,-2033,-29,23,5
-81,59,-2043,-29,22,5
-79,54,-2039,-25,21,5
-81,58,-2041,-25,26,2
-85,61,-2050,-26,20,5
-82,59,-2038,-22,21,6
-81,54,-2036,-24,22,4
-82,66,-2046,-27,24,6
-80,57,-2044,-25,27,-1
-85,47,-2037,-26,24,5
-87,67,-2051,-25,22,7
-80,60,-2044,-29,21,8
-81,55,-2051,-27,24,3
-81,58,-2029,-28,22,3
-82,56,-2044,-27,26,10
-90,55,-2040,-25,22,4
-81,51,-2033,-22,24,5
-82,54,-2043,-29,22,5
-81,62,-2031,-32,25,4
-80,56,-2047,-27,24,10
-87,53,-2046,-26,23,6
-86,55,-2044,-28,26,8
-77,66,-2040,-28,26,3
-77,56,-2044,-29,22,7
-80,55,-2059,-30,23,7
-86,54,-2041,-27,26,5
-75,57,-2037,-27,25,5
-83,55,-2047,-27,24,5
-84,53,-2041,-27,25,4
-77,50,-2053,-25,24,5
-81,55,-2036,-24,26,7
-79,55,-2043,-28,23,7
-80,63,-2036,-24,23,3
-86,61,-2042,-23,22,4
-91,57,-2040,-27,22,5
-83,49,-2033,-26,19,9
-84,49,-2034,-30,22,4
-86,48,-2038,-28,23,6
-84,55,-2033,-25,22,8
-79,54,-2042,-26,23,7
-88,62,-2024,-27,25,5
-85,54,-2048,-27,21,6
-91,55,-2041,-25,23,3
-73,57,-2041,-32,26,2
-75,54,-2030,-26,24,5
